id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed;;
4601;387;Mastercard;Debit (Prepaid);5954988204081790;Thg11-15;200;YES;2;$49;Thg9-06;2010;;
3103;869;Visa;Debit;4705406456208640;Thg4-22;542;YES;2;$19792;Thg5-11;2011;;
3104;869;Visa;Debit (Prepaid);4751613092399340;Thg9-24;600;YES;2;$76;Thg5-11;2011;;
4405;869;Mastercard;Debit;5176023312287830;Thg10-23;444;YES;1;$19811;Thg8-13;2013;;
3517;869;Mastercard;Debit;5737557443858190;Thg11-20;462;YES;2;$17602;Thg6-11;2011;;
5490;869;Mastercard;Debit (Prepaid);5709040626294720;Thg4-21;579;YES;1;$96;Thg11-07;2011;;
1565;1865;Mastercard;Credit;5571567914533580;Thg1-23;845;YES;2;$36900;Thg2-20;2020;;
1841;268;Visa;Debit;4772137298381080;Thg2-20;231;YES;2;$14263;Thg2-20;2020;;
1566;268;Mastercard;Debit;5458281950154230;Thg2-20;671;YES;2;$3013;Thg2-20;2020;;
543;268;Mastercard;Debit;5171844589281130;Thg12-23;998;YES;2;$17789;Thg1-20;2020;;
6067;1124;Mastercard;Debit;5128558439499170;Thg3-21;199;YES;1;$7184;Thg12-12;2012;;
5437;1124;Visa;Debit (Prepaid);4891182896802210;Thg5-22;936;YES;1;$62;Thg11-05;2007;;
4130;1124;Mastercard;Credit;5252814681308250;Thg3-23;635;YES;2;$8300;Thg8-04;2018;;
1245;721;Visa;Credit;4024411952428030;Thg4-22;865;YES;1;$11900;Thg2-10;2014;;
3949;721;Visa;Credit;4472564488537910;Thg12-18;194;NO;2;$2000;Thg7-10;2010;;
4426;721;Mastercard;Debit;5869951817550270;Thg9-23;672;YES;2;$12827;Thg8-14;2014;;
2563;721;Mastercard;Credit;5933265709179130;Thg9-10;730;YES;1;$10800;Thg4-08;2012;;
3361;721;Visa;Debit;4093356206877400;Thg6-21;202;YES;1;$8400;Thg6-07;2008;;
4377;721;Visa;Credit;4650428198678080;Thg10-11;741;YES;2;$6700;Thg8-11;2011;;
158;813;Mastercard;Debit;5188366223912130;Thg10-21;649;YES;2;$13417;Thg1-08;2008;;
2587;152;Visa;Debit (Prepaid);4745512667212880;Thg10-21;371;YES;2;$60;Thg4-08;2009;;
2848;152;Visa;Credit;4361942024605010;Thg3-21;649;YES;1;$10300;Thg5-03;2016;;
1401;152;Amex;Credit;353041795366517;Thg6-21;896;YES;2;$4900;Thg2-20;2020;;
4272;1896;Visa;Debit;4772324802242470;Thg12-15;104;YES;2;$9073;Thg8-08;2012;;
2944;1896;Visa;Debit;4222966508731550;Thg7-23;816;YES;2;$19635;Thg5-07;2018;;
1124;1896;Visa;Debit;4748375055768050;Thg2-20;425;YES;1;$21207;Thg2-07;2007;;
4974;1896;Visa;Credit;4468355695964450;Thg12-23;955;YES;1;$14000;Thg10-02;2008;;
4529;1896;Discover;Credit;6771746312163080;Thg11-12;841;NO;1;$14400;Thg9-03;2011;;
1567;1028;Mastercard;Debit (Prepaid);5811487719571760;Thg6-20;355;YES;1;$72;Thg2-20;2020;;
139;1028;Visa;Credit;4838655730073770;Thg1-21;654;YES;1;$24600;Thg1-07;2011;;
2878;1028;Mastercard;Debit;5154620986833690;Thg5-22;7;YES;1;$43289;Thg5-05;2017;;
2564;1028;Mastercard;Debit;5249989431095310;Thg2-24;844;YES;2;$16475;Thg4-08;2009;;
342;1028;Amex;Credit;355983307821258;Thg10-23;647;NO;2;$14600;Thg1-15;2015;;
544;922;Mastercard;Debit (Prepaid);5070468758051890;Thg1-20;783;YES;2;$28;Thg1-20;2020;;
4770;549;Mastercard;Credit;5045264762203410;Thg12-22;83;NO;1;$12600;Thg9-10;2012;;
98;549;Mastercard;Debit;5231421564510110;Thg1-17;865;YES;2;$15416;Thg1-06;2014;;
4467;549;Amex;Credit;305358883388381;Thg2-20;712;YES;2;$7100;Thg8-18;2018;;
2588;549;Visa;Credit;4321088757745040;Thg5-23;450;YES;2;$16200;Thg4-08;2013;;
5459;565;Mastercard;Debit;5345514962286660;Thg2-20;181;YES;1;$17689;Thg11-06;2006;;
1314;565;Mastercard;Debit;5122535818803520;Thg11-20;15;NO;1;$18090;Thg2-13;2013;;
4071;565;Visa;Debit;4125650435743080;Thg9-24;385;NO;1;$16080;Thg7-18;2018;;
3175;565;Mastercard;Debit;5971222369856300;Thg8-24;849;NO;1;$17599;Thg5-16;2016;;
5829;1980;Mastercard;Debit;5950930953873240;Thg11-23;808;YES;2;$12224;Thg12-05;2006;;
545;1494;Mastercard;Debit;5548555538116200;Thg9-24;20;YES;1;$8998;Thg1-20;2020;;
3579;1494;Mastercard;Debit;5975842385182410;Thg9-24;596;YES;2;$10726;Thg6-14;2014;;
1842;1494;Visa;Credit;4001128847479530;Thg2-20;545;YES;1;$6300;Thg2-20;2020;;
2340;1494;Discover;Credit;6256655285791150;Thg1-20;723;YES;2;$4400;Thg3-15;2015;;
5830;1809;Mastercard;Debit;5983963364999900;Thg3-20;398;YES;2;$18089;Thg12-05;2013;;
2114;1809;Mastercard;Debit;5267464048631430;Thg4-20;482;YES;1;$10683;Thg3-06;2009;;
4026;1809;Visa;Credit;4993554379679380;Thg5-21;872;YES;1;$14600;Thg7-14;2014;;
370;1809;Mastercard;Debit (Prepaid);5654819097107070;Thg1-19;842;YES;1;$94;Thg1-18;2018;;
1338;1809;Mastercard;Debit;5396886931773520;Thg8-24;7;YES;1;$27308;Thg2-14;2014;;
3866;1809;Visa;Credit;4638912192601820;Thg1-22;730;YES;1;$17900;Thg7-08;2008;;
2981;637;Visa;Debit;4710368677781810;Thg12-22;979;YES;1;$26410;Thg5-08;2011;;
3745;637;Visa;Credit;4668652753651990;Thg10-11;262;YES;2;$28600;Thg7-05;2011;;
2115;637;Mastercard;Debit;5861641374361780;Thg10-19;253;YES;2;$41057;Thg3-06;2010;;
3078;637;Visa;Debit;4769992479242560;Thg8-12;572;YES;2;$3864;Thg5-10;2015;;
1402;1770;Amex;Credit;360626221519170;Thg6-22;933;YES;1;$8400;Thg2-20;2020;;
6054;1770;Visa;Debit;4357425484787560;Thg5-22;368;YES;1;$5024;Thg12-11;2012;;
1843;1770;Visa;Debit;4026093953102400;Thg9-23;100;YES;2;$10607;Thg2-20;2020;;
5264;1770;Visa;Credit;4908479439696230;Thg12-17;597;YES;1;$0;Thg10-12;2012;;
4427;527;Mastercard;Credit;5048637026282690;Thg9-15;671;YES;2;$10500;Thg8-14;2014;;
546;1139;Mastercard;Debit;5986665930699660;Thg12-21;654;YES;2;$19185;Thg1-20;2020;;
177;1459;Visa;Credit;4382384960777390;Thg5-20;622;NO;2;$7100;Thg1-08;2011;;
3147;1459;Mastercard;Credit;5890992850865870;Thg8-14;901;YES;1;$4000;Thg5-14;2014;;
3383;1459;Mastercard;Debit;5197434740318520;Thg8-23;239;NO;2;$12708;Thg6-08;2008;;
352;1544;Amex;Credit;391180215396039;Thg2-22;329;YES;2;$4400;Thg1-16;2016;;
3137;1544;Visa;Debit;4875181033970230;Thg1-20;251;YES;1;$16017;Thg5-13;2013;;
547;1174;Mastercard;Debit;5860197030769930;Thg8-24;281;YES;2;$2066;Thg1-20;2020;;
6040;112;Mastercard;Debit;5640702051187580;Thg5-20;931;YES;1;$16320;Thg12-11;2011;;
4398;112;Visa;Debit;4992803371205190;Thg12-23;569;YES;2;$13060;Thg8-12;2012;;
1134;112;Amex;Credit;302014253634948;Thg3-22;649;YES;2;$8900;Thg2-08;2015;;
4339;112;Visa;Debit;4630099263440870;Thg6-21;412;YES;2;$10517;Thg8-10;2014;;
3470;112;Mastercard;Debit;5374280583814630;Thg12-24;56;NO;2;$13245;Thg6-10;2012;;
5378;369;Mastercard;Debit (Prepaid);5446800304569120;Thg1-23;445;YES;1;$90;Thg11-02;2009;;
2779;369;Mastercard;Debit (Prepaid);5156265505747460;Thg12-23;637;YES;1;$72;Thg4-18;2018;;
2982;369;Visa;Debit;4294953678019550;Thg4-13;826;YES;1;$18280;Thg5-08;2011;;
2443;369;Mastercard;Credit;5146321258920930;Thg11-21;990;NO;1;$13600;Thg4-03;2012;;
2889;994;Visa;Debit;4992900043507940;Thg5-21;759;YES;1;$12778;Thg5-05;2010;;
4008;994;Mastercard;Debit;5105306234690030;Thg7-21;820;YES;1;$12917;Thg7-13;2013;;
50;994;Mastercard;Credit;5313764903937410;Thg8-07;767;YES;2;$6000;Thg1-04;2010;;
3243;994;Visa;Debit;4700657272928280;Thg6-23;777;YES;2;$8874;Thg6-02;2012;;
3904;994;Visa;Debit;4580268631896000;Thg9-15;809;YES;2;$4322;Thg7-09;2013;;
3734;994;Mastercard;Debit;5489321492149950;Thg5-24;649;YES;1;$9219;Thg7-05;2008;;
5367;994;Mastercard;Debit;5465749251061860;Thg9-21;326;YES;1;$6088;Thg11-01;2005;;
1403;1592;Amex;Credit;357520397345697;Thg1-22;371;YES;2;$20800;Thg2-20;2020;;
1844;1592;Visa;Credit;4346868490904980;Thg11-20;171;YES;2;$12700;Thg2-20;2020;;
1845;1592;Visa;Debit (Prepaid);4656354454428690;Thg2-20;733;YES;2;$76;Thg2-20;2020;;
3346;1029;Mastercard;Debit;5044033311360210;Thg4-12;274;YES;2;$12760;Thg6-07;2009;;
5285;1029;Discover;Credit;6303613152539120;Thg9-21;328;YES;1;$3600;Thg10-14;2014;;
3471;1029;Mastercard;Debit;5986920336497200;Thg9-23;114;NO;2;$15894;Thg6-10;2010;;
1846;1680;Visa;Credit;4041948266255610;Thg9-20;531;YES;2;$11500;Thg2-20;2020;;
5325;1680;Visa;Debit;4632545212498670;Thg8-23;330;YES;2;$21439;Thg10-17;2017;;
5460;1052;Mastercard;Debit;5000065227125900;Thg10-18;388;YES;1;$32165;Thg11-06;2014;;
3651;1052;Mastercard;Debit;5750094419099840;Thg9-24;433;YES;2;$12346;Thg7-98;2006;;
3273;494;Mastercard;Credit;5445638120890620;Thg10-21;265;YES;2;$13500;Thg6-04;2014;;
2333;494;Visa;Credit;4633191730342520;Thg7-23;779;YES;2;$12700;Thg3-14;2014;;
1847;494;Visa;Debit;4578081011383130;Thg1-24;45;YES;1;$29335;Thg2-20;2020;;
2890;94;Visa;Debit;4044839537020410;Thg7-23;113;YES;1;$16962;Thg5-05;2010;;
3313;94;Mastercard;Debit;5468915979157790;Thg5-07;571;YES;2;$17007;Thg6-06;2009;;
3931;425;Mastercard;Debit;5551364240063140;Thg2-21;192;YES;1;$43673;Thg7-10;2011;;
6133;425;Mastercard;Debit;5309902802047020;Thg2-20;972;YES;1;$43973;Thg12-17;2017;;
4447;425;Mastercard;Debit;5293051567146080;Thg5-18;166;YES;1;$28069;Thg8-15;2015;;
5149;425;Mastercard;Debit;5795853820688580;Thg11-23;426;YES;1;$30366;Thg10-09;2009;;
2492;1720;Visa;Debit;4063551913220530;Thg5-20;737;YES;2;$1241;Thg4-05;2014;;
2642;1699;Mastercard;Debit (Prepaid);5899056864789400;Thg1-20;49;YES;1;$70;Thg4-10;2010;;
2204;1699;Visa;Debit;4695324850759950;Thg8-22;519;YES;1;$60610;Thg3-08;2008;;
4245;1699;Mastercard;Debit;5384665641390050;Thg5-22;508;YES;1;$50961;Thg8-08;2010;;
4437;1699;Visa;Debit;4913546275337010;Thg10-20;412;YES;1;$31896;Thg8-14;2014;;
5043;1699;Amex;Credit;368846035942355;Thg10-13;144;YES;1;$30500;Thg10-06;2007;;
5593;1699;Amex;Credit;304049639672368;Thg10-15;923;YES;2;$19300;Thg11-10;2010;;
1018;1699;Mastercard;Credit;5782316964774490;Thg6-06;758;YES;1;$24600;Thg2-03;2013;;
2922;1495;Amex;Credit;324324340319414;Thg7-16;548;YES;1;$15700;Thg5-07;2013;;
4941;1495;Visa;Debit (Prepaid);4980389315137730;Thg8-22;222;YES;2;$22;Thg10-99;2016;;
2071;1495;Visa;Credit;4455799501123940;Thg5-07;651;YES;1;$3100;Thg3-04;2011;;
3531;1495;Visa;Debit;4211342868154020;Thg4-19;108;YES;1;$42241;Thg6-11;2012;;
5767;1495;Visa;Debit;4126791237469970;Thg7-20;502;YES;1;$25497;Thg12-00;2012;;
1568;1495;Mastercard;Debit;5545501337471540;Thg2-20;42;YES;1;$28188;Thg2-20;2020;;
2099;1495;Visa;Credit;4763707007052280;Thg4-20;329;NO;2;$14300;Thg3-05;2012;;
548;1005;Mastercard;Debit;5297814036761840;Thg11-20;436;YES;2;$12035;Thg1-20;2020;;
1569;439;Mastercard;Credit;5332016559235670;Thg2-20;171;YES;2;$10800;Thg2-20;2020;;
2762;439;Mastercard;Debit;5427056152561930;Thg5-20;439;NO;1;$16332;Thg4-16;2016;;
5172;1285;Visa;Debit;4114452714679730;Thg12-21;613;YES;2;$6724;Thg10-09;2011;;
3216;1285;Mastercard;Debit;5607772753172560;Thg12-23;609;YES;2;$20933;Thg6-00;2014;;
2180;1973;Mastercard;Debit;5905311924160310;Thg8-20;400;YES;1;$25253;Thg3-08;2008;;
1284;1973;Visa;Debit;4175483090792330;Thg4-21;147;YES;2;$13202;Thg2-11;2011;;
2342;1973;Mastercard;Debit (Prepaid);5368860011761090;Thg3-20;207;YES;2;$78;Thg3-15;2015;;
2879;1973;Mastercard;Debit;5700569085858750;Thg1-21;37;YES;1;$16441;Thg5-05;2008;;
549;448;Mastercard;Credit;5114662442047900;Thg2-21;247;YES;2;$7200;Thg1-20;2020;;
4633;1907;Mastercard;Debit;5904516440918620;Thg9-23;838;YES;1;$8342;Thg9-07;2009;;
550;1907;Mastercard;Credit;5873879871800490;Thg9-21;895;YES;2;$5700;Thg1-20;2020;;
2660;73;Visa;Credit;4813468957928980;Thg3-20;563;YES;1;$14300;Thg4-10;2010;;
2720;73;Visa;Debit;4782359944930740;Thg6-24;12;NO;1;$17252;Thg4-13;2013;;
4713;73;Mastercard;Credit;5049713217655200;Thg7-23;980;YES;1;$11900;Thg9-09;2012;;
4323;1097;Mastercard;Debit;5064803986712490;Thg1-22;477;YES;1;$10445;Thg8-10;2010;;
4324;1097;Mastercard;Debit (Prepaid);5101374030372410;Thg5-11;237;YES;1;$73;Thg8-10;2010;;
4690;1097;Visa;Debit;4438751767989230;Thg5-22;781;YES;1;$17319;Thg9-08;2010;;
5728;1644;Visa;Credit;4623909080454330;Thg2-20;314;YES;2;$9400;Thg11-16;2016;;
3089;1644;Discover;Credit;6244344461424370;Thg4-15;414;YES;2;$8900;Thg5-11;2014;;
5525;1644;Mastercard;Debit;5543479633732950;Thg4-21;192;YES;2;$9324;Thg11-08;2009;;
3867;1644;Visa;Debit;4023733457618410;Thg1-24;3;YES;2;$8834;Thg7-08;2017;;
3001;1644;Mastercard;Debit;5998143511839610;Thg5-22;174;YES;1;$8304;Thg5-09;2013;;
3444;1644;Visa;Credit;4715738219735930;Thg7-23;643;YES;1;$10900;Thg6-09;2009;;
982;967;Visa;Credit;4249186321078690;Thg3-14;613;YES;2;$9300;Thg2-00;2006;;
3118;967;Mastercard;Debit;5505908551325320;Thg9-12;646;YES;1;$10946;Thg5-12;2012;;
1570;1929;Mastercard;Debit;5950513884296120;Thg2-20;729;YES;2;$24576;Thg2-20;2020;;
4650;1114;Visa;Credit;4417056929607710;Thg10-17;693;YES;2;$12500;Thg9-07;2013;;
4246;1114;Mastercard;Debit (Prepaid);5694461259251000;Thg1-24;86;YES;2;$40;Thg8-08;2009;;
4325;1114;Mastercard;Debit;5620106433417050;Thg11-24;339;YES;2;$21408;Thg8-10;2015;;
1029;1087;Mastercard;Debit;5403500140212670;Thg2-20;642;NO;1;$9433;Thg2-04;2009;;
3266;1087;Amex;Credit;345938557402151;Thg11-20;382;YES;2;$7400;Thg6-04;2006;;
1571;95;Mastercard;Debit;5538497557105100;Thg2-20;247;YES;1;$34858;Thg2-20;2020;;
1848;95;Visa;Debit;4184962720948420;Thg2-20;526;NO;1;$28147;Thg2-20;2020;;
551;1778;Mastercard;Debit;5640299040746330;Thg8-22;259;YES;1;$13857;Thg1-20;2020;;
1572;1778;Mastercard;Debit;5995738761199490;Thg9-21;674;YES;2;$10236;Thg2-20;2020;;
3770;1031;Mastercard;Credit;5300090302126880;Thg4-24;94;YES;1;$15700;Thg7-06;2010;;
130;1031;Mastercard;Debit;5438397481754730;Thg5-21;868;YES;2;$25080;Thg1-07;2012;;
2565;1031;Mastercard;Debit;5477335030821500;Thg6-12;801;YES;2;$31604;Thg4-08;2014;;
4009;1031;Mastercard;Credit;5445191857932850;Thg10-15;194;YES;2;$5600;Thg7-13;2013;;
5698;1031;Mastercard;Debit;5179089621739030;Thg3-22;274;YES;1;$16220;Thg11-14;2014;;
3002;1031;Mastercard;Debit;5984945879573910;Thg11-21;289;YES;1;$44568;Thg5-09;2011;;
196;1031;Mastercard;Credit;5301525411053270;Thg7-12;424;YES;2;$12500;Thg1-09;2009;;
4714;1031;Mastercard;Credit;5972887381229030;Thg4-15;441;YES;2;$12200;Thg9-09;2009;;
1849;788;Visa;Debit;4771614681971760;Thg6-21;353;YES;2;$27220;Thg2-20;2020;;
1573;788;Mastercard;Debit;5109840055437730;Thg12-24;456;YES;2;$14303;Thg2-20;2020;;
3571;728;Visa;Debit;4434350524306820;Thg8-20;920;YES;2;$10289;Thg6-13;2013;;
1174;728;Mastercard;Debit;5206347664104990;Thg6-19;337;YES;2;$10618;Thg2-09;2009;;
3421;728;Mastercard;Debit;5554817119459370;Thg5-10;894;YES;2;$10909;Thg6-09;2009;;
1246;1639;Visa;Debit;4973656988526720;Thg2-23;703;YES;2;$31554;Thg2-10;2010;;
807;1587;Visa;Debit;4600575353397280;Thg2-20;105;YES;1;$35148;Thg1-20;2020;;
3996;1587;Mastercard;Debit;5638793020721460;Thg2-20;531;YES;2;$35968;Thg7-12;2012;;
3034;1587;Amex;Credit;343245906110440;Thg7-22;728;YES;1;$30900;Thg5-10;2016;;
5308;1883;Visa;Debit;4745291753757740;Thg12-17;291;YES;1;$22122;Thg10-15;2015;;
4551;1883;Mastercard;Debit;5391562008232880;Thg1-23;139;YES;1;$21240;Thg9-04;2006;;
4865;1883;Visa;Debit;4114185411174500;Thg7-23;606;YES;2;$33181;Thg9-13;2013;;
3401;1883;Visa;Credit;4971073775593250;Thg11-16;354;YES;2;$13900;Thg6-08;2008;;
2773;712;Visa;Debit;4891475179534970;Thg12-18;326;YES;2;$18316;Thg4-17;2017;;
3615;712;Visa;Debit;4047431792511850;Thg5-24;615;YES;1;$14858;Thg6-16;2016;;
5506;712;Visa;Debit;4167964897226160;Thg10-22;954;YES;1;$21414;Thg11-07;2008;;
4758;712;Discover;Credit;6443318322155670;Thg7-21;518;YES;1;$14900;Thg9-10;2010;;
3804;712;Mastercard;Debit;5400865230848610;Thg6-20;591;YES;1;$12992;Thg7-07;2015;;
4247;1414;Mastercard;Credit;5954521242015500;Thg2-20;394;YES;1;$8300;Thg8-08;2013;;
2057;1414;Mastercard;Debit (Prepaid);5376758306260430;Thg4-11;26;YES;1;$56;Thg3-04;2008;;
2205;1414;Visa;Debit;4952408792507240;Thg9-23;78;YES;2;$5283;Thg3-08;2010;;
2077;1414;Discover;Credit;6669631772050770;Thg3-12;182;YES;2;$10600;Thg3-05;2008;;
552;243;Mastercard;Debit;5795511997395930;Thg3-23;987;YES;1;$5158;Thg1-20;2020;;
4475;146;Visa;Debit;4778924908010470;Thg2-21;656;YES;1;$30320;Thg8-18;2018;;
1143;146;Mastercard;Credit;5895121423095410;Thg11-22;726;YES;1;$14200;Thg2-08;2011;;
2470;146;Visa;Debit;4417507914154980;Thg3-21;178;YES;1;$28911;Thg4-04;2011;;
1574;715;Mastercard;Debit;5098630896285800;Thg4-23;18;YES;2;$65185;Thg2-20;2020;;
6141;715;Mastercard;Debit;5369522792349410;Thg8-22;597;YES;1;$36570;Thg12-19;2019;;
5858;1489;Mastercard;Debit;5815399624686160;Thg12-06;896;YES;1;$14138;Thg12-06;2011;;
1850;1232;Visa;Debit;4515472056993650;Thg6-20;464;YES;1;$21752;Thg2-20;2020;;
808;1232;Visa;Debit;4009703334177340;Thg6-20;922;YES;2;$23137;Thg1-20;2020;;
5469;842;Visa;Debit;4212985133165350;Thg1-21;884;YES;1;$32808;Thg11-06;2012;;
553;486;Mastercard;Debit;5961241054000880;Thg2-20;108;NO;1;$29674;Thg1-20;2020;;
4993;763;Visa;Credit;4000393241453100;Thg10-21;408;YES;2;$24300;Thg10-03;2007;;
5393;154;Visa;Debit;4900806445604250;Thg1-24;23;YES;2;$17280;Thg11-03;2014;;
4340;154;Visa;Debit;4287822159932210;Thg11-22;878;YES;2;$4660;Thg8-10;2013;;
159;154;Mastercard;Debit;5175111743032890;Thg3-11;151;YES;2;$12557;Thg1-08;2013;;
5703;704;Visa;Debit;4643473532096410;Thg3-24;281;YES;2;$49425;Thg11-14;2014;;
4010;704;Mastercard;Debit;5696951093879550;Thg2-24;206;YES;1;$47330;Thg7-13;2013;;
3997;704;Mastercard;Debit;5317790276482200;Thg2-20;205;YES;2;$50774;Thg7-12;2012;;
2168;704;Amex;Credit;364780102699868;Thg12-22;611;YES;1;$22800;Thg3-08;2008;;
5387;704;Mastercard;Debit;5036311337651630;Thg12-09;979;YES;2;$75640;Thg11-03;2009;;
2945;704;Visa;Debit;4463424589377220;Thg12-24;763;YES;1;$65540;Thg5-07;2012;;
1851;1409;Visa;Debit;4157877736359760;Thg9-23;927;YES;2;$16998;Thg2-20;2020;;
809;1601;Visa;Credit;4520782324393280;Thg2-23;938;YES;2;$12300;Thg1-20;2020;;
1852;1601;Visa;Credit;4483016880530870;Thg5-21;825;NO;1;$17100;Thg2-20;2020;;
226;729;Mastercard;Debit;5279503639469020;Thg2-20;613;YES;2;$23039;Thg1-10;2010;;
298;729;Mastercard;Debit;5279484044685390;Thg4-23;166;YES;1;$17795;Thg1-12;2012;;
2217;729;Mastercard;Credit;5958667117657310;Thg12-22;906;YES;2;$9000;Thg3-09;2011;;
5507;729;Visa;Debit;4850099627830730;Thg5-08;361;YES;1;$14424;Thg11-07;2010;;
3905;729;Visa;Credit;4367249512395500;Thg8-22;956;YES;2;$5700;Thg7-09;2011;;
4024;729;Mastercard;Debit;5219693851377220;Thg12-14;164;NO;1;$14626;Thg7-14;2014;;
1306;1016;Visa;Credit;4720586956662000;Thg1-23;320;YES;1;$200;Thg2-12;2012;;
5883;1016;Mastercard;Debit;5470825522118880;Thg7-21;682;YES;1;$282;Thg12-07;2009;;
2086;1016;Mastercard;Debit;5573795199148990;Thg12-19;547;YES;2;$350;Thg3-05;2011;;
4771;1214;Mastercard;Debit;5937904364088530;Thg8-20;832;NO;2;$42537;Thg9-10;2010;;
5508;1214;Visa;Debit;4968168260037250;Thg5-21;607;YES;1;$21073;Thg11-07;2011;;
1404;1760;Amex;Credit;356719617570025;Thg5-22;536;YES;1;$14600;Thg2-20;2020;;
1575;1760;Mastercard;Debit;5416703809937280;Thg10-24;938;YES;2;$10722;Thg2-20;2020;;
1853;927;Visa;Debit;4095066683929900;Thg2-24;892;NO;2;$27618;Thg2-20;2020;;
4809;927;Mastercard;Debit;5118587392070710;Thg4-20;847;YES;1;$27180;Thg9-11;2011;;
554;1667;Mastercard;Debit;5421616899749760;Thg1-20;724;YES;2;$10522;Thg1-20;2020;;
5379;1796;Mastercard;Debit;5346072026592580;Thg4-20;558;NO;2;$18555;Thg11-02;2011;;
3998;1796;Mastercard;Debit;5419562718481390;Thg11-20;119;NO;1;$16746;Thg7-12;2012;;
4850;1796;Mastercard;Debit;5363296926225050;Thg2-18;610;YES;1;$15974;Thg9-13;2013;;
2964;179;Mastercard;Debit;5078628761076720;Thg11-24;417;YES;2;$17417;Thg5-08;2009;;
1854;179;Visa;Debit;4275777560156840;Thg5-22;497;YES;2;$519;Thg2-20;2020;;
5831;395;Mastercard;Credit;5128363217409050;Thg7-09;544;YES;1;$11500;Thg12-05;2013;;
3950;395;Visa;Credit;4544634327077880;Thg8-22;761;YES;1;$10100;Thg7-10;2011;;
5192;395;Mastercard;Debit;5220458045937940;Thg8-14;915;YES;2;$26174;Thg10-10;2011;;
2027;395;Visa;Credit;4851388792432580;Thg2-24;137;YES;2;$16400;Thg3-01;2011;;
1855;513;Visa;Credit;4667535072590500;Thg9-20;606;YES;1;$8000;Thg2-20;2020;;
810;513;Visa;Credit;4664728417615620;Thg11-21;869;YES;2;$9800;Thg1-20;2020;;
1354;513;Mastercard;Debit;5974986702403540;Thg9-21;939;YES;1;$24645;Thg2-15;2015;;
6139;513;Visa;Debit;4535668224287780;Thg12-18;691;YES;2;$14805;Thg12-18;2018;;
4618;187;Visa;Credit;4508583693612520;Thg1-19;224;NO;1;$3100;Thg9-06;2006;;
2483;491;Mastercard;Debit;5101946899181160;Thg3-24;990;YES;2;$6710;Thg4-05;2013;;
3236;491;Mastercard;Debit;5438809137996730;Thg3-18;668;YES;2;$7176;Thg6-02;2012;;
2050;491;Visa;Credit;4307361097049950;Thg8-21;775;YES;2;$8000;Thg3-03;2008;;
2021;1153;Mastercard;Debit (Prepaid);5026167712266470;Thg9-24;271;YES;2;$64;Thg3-01;2006;;
3906;377;Visa;Credit;4962400888198870;Thg9-22;266;YES;2;$16400;Thg7-09;2009;;
4669;377;Mastercard;Debit;5022081495088080;Thg10-22;893;YES;2;$2536;Thg9-08;2008;;
1175;377;Mastercard;Debit;5009400051376020;Thg11-23;417;YES;1;$30403;Thg2-09;2014;;
4602;377;Mastercard;Debit;5870688639058020;Thg2-24;916;NO;1;$32636;Thg9-06;2016;;
3003;377;Mastercard;Debit;5070774990129710;Thg9-20;210;YES;2;$2536;Thg5-09;2009;;
3176;850;Mastercard;Debit;5981401699297030;Thg2-20;754;YES;2;$23072;Thg5-16;2016;;
5699;850;Mastercard;Debit;5944442565470170;Thg6-22;246;YES;1;$20881;Thg11-14;2014;;
3017;1186;Visa;Debit;4845063997012950;Thg1-21;278;YES;1;$12325;Thg5-09;2009;;
61;1186;Visa;Debit (Prepaid);4684695086265300;Thg9-22;621;YES;1;$47;Thg1-04;2013;;
2946;1186;Visa;Debit;4731388951338390;Thg11-20;782;YES;2;$3433;Thg5-07;2007;;
3306;1694;Visa;Credit;4867107450868590;Thg5-24;494;YES;1;$16900;Thg6-05;2014;;
5032;1694;Visa;Debit (Prepaid);4932238574894060;Thg1-21;185;YES;2;$31;Thg10-05;2013;;
5944;1694;Visa;Credit;4020990480968520;Thg2-24;94;YES;2;$17700;Thg12-08;2011;;
5288;1694;Mastercard;Debit;5689380221189220;Thg11-16;656;NO;1;$23995;Thg10-14;2014;;
3079;1694;Visa;Credit;4325110497566620;Thg12-24;658;YES;1;$16900;Thg5-10;2010;;
5668;716;Mastercard;Debit (Prepaid);5494077855460520;Thg7-13;855;NO;1;$60;Thg11-12;2012;;
811;716;Visa;Credit;4295673364937230;Thg1-23;900;YES;1;$7000;Thg1-20;2020;;
555;716;Mastercard;Debit;5513976299775150;Thg3-23;404;YES;2;$7139;Thg1-20;2020;;
3965;716;Discover;Credit;6849688773737180;Thg3-24;590;YES;2;$5200;Thg7-11;2011;;
556;716;Mastercard;Debit;5169449886762700;Thg9-21;443;YES;1;$10199;Thg1-20;2020;;
4715;716;Mastercard;Credit;5168351147755520;Thg2-24;700;YES;1;$9800;Thg9-09;2009;;
5604;1131;Mastercard;Debit;5120921074394350;Thg5-21;974;YES;2;$21417;Thg11-10;2010;;
3093;1131;Mastercard;Credit;5477242500035900;Thg7-23;908;YES;1;$14600;Thg5-11;2018;;
4378;1131;Visa;Debit;4410510990382780;Thg5-23;405;NO;2;$23898;Thg8-11;2011;;
3347;1131;Mastercard;Credit;5677631162329480;Thg11-07;707;YES;2;$18200;Thg6-07;2008;;
3052;1719;Mastercard;Debit;5649993743023410;Thg5-22;600;YES;2;$16034;Thg5-10;2010;;
